Id,ActivityDate,TotalSteps,TotalDistance,TotalModTime,LoggedActivitiesDistance,VeryActiveDistance,ModeratelyActiveDistance,LightActiveDistance,SedentaryActiveDistance,VeryActiveMinutes,FairlyActiveMinutes,LightlyActiveMinutes,SedentaryMinutes,Calories
2022484408,5/2/2016,10379,7.289999962,44,0.0,2.609999895,0.340000004,4.329999924,0.0,36,8,277,1119,2473
2022484408,5/3/2016,12183,8.739999771,86,0.0,3.99000001,0.460000008,4.28000021,0.0,72,14,250,1104,2752
2022484408,5/4/2016,11768,8.289999962,63,0.0,2.50999999,0.930000007,4.849999905,0.0,36,27,272,1105,2649
2022484408,5/6/2016,10227,7.179999828,41,0.0,1.870000005,0.670000017,4.639999866,0.0,24,17,295,1104,2498
2022484408,5/7/2016,6708,4.710000038,22,0.0,1.610000014,0.079999998,3.019999981,0.0,20,2,149,1269,1995
2022484408,5/9/2016,13379,9.390000343,82,0.0,2.119999886,1.629999995,5.639999866,0.0,35,47,297,1061,2709
2022484408,5/10/2016,12798,8.979999542,85,0.0,2.220000029,1.210000038,5.559999943,0.0,57,28,271,1084,2797
2022484408,5/11/2016,13272,9.319999695,83,0.0,4.179999828,1.149999976,3.99000001,0.0,58,25,224,1133,2544
2022484408,5/12/2016,9117,6.409999847,32,0.0,1.279999971,0.670000017,4.440000057,0.0,16,16,236,728,1853
2026352035,4/12/2016,4414,2.74000001,11,0.0,0.189999998,0.349999994,2.200000048,0.0,3,8,181,706,1459
2320127002,4/12/2016,10725,7.489999771,22,0.0,1.169999957,0.310000002,6.010000229,0.0,13,9,306,1112,2124
2320127002,4/25/2016,3588,2.420000076,8,0.0,0.230000004,0.200000003,1.99000001,0.0,3,5,152,1280,1654
2320127002,5/3/2016,7443,5.019999981,30,0.0,1.49000001,0.370000005,3.160000086,0.0,20,10,206,1204,1878
2347167796,4/12/2016,10113,6.829999924,41,0.0,2.0,0.620000005,4.199999809,0.0,28,13,320,964,2344
2347167796,4/13/2016,10352,7.010000229,51,0.0,1.659999967,1.940000057,3.410000086,0.0,19,32,195,676,2038
2347167796,4/18/2016,8247,5.449999809,27,0.0,0.790000021,0.860000014,3.789999962,0.0,11,16,206,678,1944
2347167796,4/21/2016,10080,6.75,49,0.0,1.850000024,1.529999971,3.380000114,0.0,23,26,208,761,2048
2347167796,4/22/2016,7804,5.159999847,36,0.0,0.560000002,1.679999948,2.920000076,0.0,9,27,206,781,1946
2347167796,4/23/2016,16901,11.36999989,67,0.0,2.779999971,1.450000048,7.150000095,0.0,32,35,360,591,2629
2347167796,4/25/2016,9482,6.380000114,26,0.0,1.269999981,0.519999981,4.599999905,0.0,15,11,277,653,2095
2347167796,4/27/2016,11423,7.579999924,35,0.0,1.860000014,0.400000006,5.320000172,0.0,26,9,295,623,2194
2873212765,4/12/2016,8796,5.909999847,23,0.0,0.109999999,0.930000007,4.880000114,0.0,2,21,356,1061,1982
2873212765,4/24/2016,6873,4.679999828,47,0.0,3.0,0.059999999,1.620000005,0.0,46,1,190,1203,1898
2873212765,4/26/2016,8242,5.539999962,7,0.0,0.119999997,0.180000007,5.239999771,0.0,2,5,309,1124,1882
2873212765,4/28/2016,7913,5.409999847,35,0.0,2.160000086,0.340000004,2.910000086,0.0,28,7,213,1192,1835
2873212765,4/29/2016,7365,4.949999809,43,0.0,1.360000014,1.409999967,2.180000067,0.0,20,23,206,1191,1780
2873212765,5/1/2016,7399,4.96999979,25,0.0,0.49000001,1.039999962,3.440000057,0.0,7,18,196,1219,1739
2873212765,5/5/2016,8314,5.610000134,36,0.0,0.779999971,0.800000012,4.03000021,0.0,13,23,311,1093,1971
2873212765,5/7/2016,4940,3.380000114,86,0.0,2.279999971,0.550000012,0.550000012,0.0,75,11,52,1302,1897
2873212765,5/8/2016,8168,5.539999962,46,0.0,2.900000095,0.0,2.640000105,0.0,46,0,326,1068,2096
3372868164,4/18/2016,6798,4.639999866,27,0.0,1.080000043,0.200000003,3.349999905,0.0,20,7,343,1070,2014
3372868164,4/23/2016,7396,5.070000172,22,0.0,1.399999976,0.079999998,3.579999924,0.0,20,2,303,1115,1995
3977333714,4/12/2016,8856,5.980000019,63,0.0,3.059999943,0.910000026,2.00999999,0.0,44,19,131,777,1450
3977333714,4/14/2016,7641,5.110000134,28,0.0,0.319999993,0.970000029,3.819999933,0.0,5,23,214,801,1433
3977333714,4/15/2016,9010,6.059999943,57,0.0,1.049999952,1.75,3.25999999,0.0,15,42,183,644,1468
3977333714,4/22/2016,8911,5.960000038,45,0.0,2.329999924,0.579999983,3.059999943,0.0,33,12,188,731,1481
3977333714,4/29/2016,10645,7.75,68,0.0,3.74000001,1.299999952,2.710000038,0.0,36,32,150,744,1545
3977333714,5/1/2016,10414,7.070000172,81,0.0,2.670000076,1.980000019,2.410000086,0.0,41,40,124,691,1501
3977333714,5/3/2016,14335,9.590000153,88,0.0,3.319999933,1.74000001,4.53000021,0.0,47,41,258,594,1710
4020332650,4/16/2016,1982,1.419999957,86,0.0,0.449999988,0.370000005,0.589999974,0.0,65,21,55,1222,3051
4020332650,5/4/2016,10252,7.349999905,59,0.0,0.670000017,1.039999962,5.579999924,0.0,13,46,346,531,3879
4020332650,5/11/2016,3689,2.650000095,10,0.0,0.109999999,0.170000002,2.329999924,0.0,2,8,134,1296,2645
4319703577,4/14/2016,10210,6.880000114,10,0.0,0.109999999,0.330000013,6.440000057,0.0,1,9,339,589,2302
4319703577,4/26/2016,9899,6.639999866,29,0.0,0.569999993,0.920000017,5.150000095,0.0,8,21,288,649,2236
4319703577,4/27/2016,10780,7.230000019,53,0.0,0.409999996,1.919999957,4.909999847,0.0,6,47,300,680,2324
4319703577,4/29/2016,7990,5.360000134,24,0.0,0.449999988,0.790000021,4.119999886,0.0,6,18,289,624,2175
4319703577,4/30/2016,8221,5.519999981,44,0.0,0.400000006,1.610000014,3.50999999,0.0,6,38,196,695,2092
4319703577,5/3/2016,9648,6.46999979,34,0.0,0.579999983,1.070000052,4.829999924,0.0,8,26,287,669,2235
4319703577,5/5/2016,13658,9.489999771,61,0.0,2.630000114,1.409999967,5.449999809,0.0,27,34,328,957,2530
4319703577,5/6/2016,9524,6.420000076,17,0.0,0.409999996,0.469999999,5.460000038,0.0,6,11,314,692,2266
4319703577,5/7/2016,7937,5.329999924,31,0.0,0.189999998,1.049999952,4.079999924,0.0,3,28,279,586,2158
4388161847,4/18/2016,11009,9.100000381,35,0.0,3.559999943,0.400000006,5.139999866,0.0,27,8,239,1017,3274
4388161847,4/20/2016,10553,8.119999886,61,0.0,1.100000024,1.720000029,5.289999962,0.0,19,42,228,696,3083
4388161847,4/22/2016,12139,9.340000153,102,0.0,3.299999952,1.110000014,4.920000076,0.0,77,25,220,945,3544
4388161847,4/23/2016,13236,10.18000031,63,0.0,4.5,0.319999993,5.349999905,0.0,58,5,215,749,3306
4388161847,4/24/2016,10243,7.880000114,22,0.0,1.080000043,0.50999999,6.300000191,0.0,14,8,239,584,2885
4388161847,4/25/2016,12961,9.970000267,42,0.0,0.730000019,1.399999976,7.840000153,0.0,11,31,301,1054,3288
4388161847,4/26/2016,9461,7.28000021,37,0.0,0.939999998,1.059999943,5.269999981,0.0,14,23,224,673,2929
4388161847,4/28/2016,10074,7.75,28,0.0,1.289999962,0.430000007,6.03000021,0.0,19,9,234,878,2969
4388161847,4/29/2016,9232,7.099999905,29,0.0,0.800000012,0.889999986,5.420000076,0.0,13,16,236,1175,2979
4388161847,4/30/2016,12533,9.640000343,57,0.0,0.699999988,2.0,6.940000057,0.0,14,43,300,537,3283
4388161847,5/2/2016,10096,8.399999619,37,0.0,3.769999981,0.079999998,4.550000191,0.0,33,4,204,935,3147
4388161847,5/3/2016,12727,9.789999962,36,0.0,1.129999995,0.779999971,7.880000114,0.0,18,18,306,984,3290
4388161847,5/5/2016,9603,7.380000114,51,0.0,0.629999995,1.669999957,5.090000153,0.0,12,39,199,896,2899
4388161847,5/10/2016,10299,7.920000076,27,0.0,0.810000002,0.649999976,6.460000038,0.0,13,14,267,648,3061
4445114986,4/18/2016,6155,4.239999771,31,0.0,2.0,0.289999992,1.950000048,0.0,25,6,162,1247,2248
4445114986,4/26/2016,6326,4.409999847,30,0.0,2.410000086,0.039999999,1.960000038,0.0,29,1,180,839,2291
4445114986,4/27/2016,7243,5.03000021,33,0.0,2.619999886,0.029999999,2.380000114,0.0,32,1,194,839,2361
4445114986,5/2/2016,6910,4.75,31,0.0,2.210000038,0.189999998,2.349999905,0.0,27,4,200,667,2336
4445114986,5/3/2016,7502,5.179999828,32,0.0,2.480000019,0.109999999,2.579999924,0.0,30,2,233,725,2421
4445114986,5/5/2016,3800,2.549999952,8,0.0,0.119999997,0.239999995,2.180000067,0.0,2,6,185,734,2120
4445114986,5/7/2016,5183,3.589999914,30,0.0,2.130000114,0.189999998,1.25,0.0,26,4,108,866,2123
4445114986,5/11/2016,9105,6.110000134,56,0.0,2.25,1.0,2.859999895,0.0,34,22,232,622,2499
4558609924,4/13/2016,4978,3.289999962,26,0.0,1.24000001,0.439999998,1.610000014,0.0,19,7,127,1287,1722
4558609924,4/16/2016,7289,4.820000172,20,0.0,0.550000012,0.75,3.5,0.0,8,12,308,1112,1997
4558609924,4/17/2016,9634,6.400000095,26,0.0,0.550000012,1.139999986,4.710000038,0.0,7,19,304,1110,2117
4558609924,4/18/2016,8940,5.909999847,29,0.0,0.980000019,0.930000007,4.0,0.0,14,15,331,1080,2116
4558609924,4/19/2016,5401,3.569999933,10,0.0,0.050000001,0.360000014,3.160000086,0.0,1,9,248,1182,1876
4558609924,4/21/2016,13743,9.079999924,27,0.0,0.419999987,0.970000029,7.699999809,0.0,6,21,432,844,2486
4558609924,4/27/2016,9557,6.320000172,41,0.0,1.960000038,0.889999986,3.460000038,0.0,27,14,312,1087,2098
4558609924,4/28/2016,9451,6.25,12,0.0,0.02,0.270000011,5.949999809,0.0,1,11,367,985,2185
4558609924,4/29/2016,7833,5.179999828,44,0.0,1.019999981,1.850000024,2.309999943,0.0,15,29,197,1096,1918
4558609924,4/30/2016,10319,6.820000172,36,0.0,0.469999999,1.889999986,4.460000038,0.0,7,29,293,1111,2105
4558609924,5/3/2016,5267,3.480000019,31,0.0,0.600000024,0.280000001,2.599999905,0.0,21,10,237,1172,1953
4558609924,5/7/2016,8237,5.440000057,39,0.0,1.610000014,1.0,2.829999924,0.0,23,16,233,1116,1973
4558609924,5/8/2016,6543,4.329999924,101,0.0,1.799999952,0.5,2.019999981,0.0,66,35,238,1019,2666
4558609924,5/9/2016,11451,7.570000172,36,0.0,0.430000007,1.620000005,5.519999981,0.0,6,30,339,1065,2223
4558609924,5/10/2016,6435,4.25,29,0.0,0.74000001,1.120000005,2.390000105,0.0,11,18,220,1191,1889
4558609924,5/11/2016,9108,6.019999981,35,0.0,0.25999999,1.820000052,3.940000057,0.0,4,31,324,1081,2131
4702921684,4/16/2016,11140,9.029999733,27,0.0,0.239999995,1.25,7.539999962,0.0,3,24,335,556,3328
4702921684,4/18/2016,9105,7.380000114,52,0.0,1.820000052,1.49000001,4.070000172,0.0,22,30,191,890,3013
4702921684,4/19/2016,6708,5.440000057,18,0.0,0.879999995,0.370000005,4.190000057,0.0,10,8,179,757,2812
4702921684,4/20/2016,8793,7.130000114,31,0.0,0.159999996,1.230000019,5.730000019,0.0,2,29,260,717,3061
4702921684,4/25/2016,9167,7.429999828,21,0.0,0.49000001,0.819999993,6.110000134,0.0,6,15,270,730,3064
4702921684,4/27/2016,7047,5.71999979,17,0.0,0.090000004,0.800000012,4.78000021,0.0,1,16,238,733,2908
4702921684,4/28/2016,9023,7.320000172,23,0.0,1.129999995,0.419999987,5.769999981,0.0,14,9,232,738,3033
4702921684,5/2/2016,7245,5.920000076,45,0.0,0.379999995,1.74000001,3.75999999,0.0,5,40,195,1131,2859
4702921684,5/5/2016,8614,6.989999771,13,0.0,0.670000017,0.219999999,6.090000153,0.0,8,5,241,745,3006
5553957443,4/15/2016,16556,10.85999966,96,0.0,4.159999847,1.980000019,4.710000038,0.0,58,38,239,689,2254
5553957443,4/19/2016,15482,10.10999966,97,0.0,4.28000021,1.659999967,4.179999828,0.0,69,28,249,756,2284
5553957443,4/22/2016,11682,7.630000114,41,0.0,1.379999995,0.629999995,5.599999905,0.0,25,16,270,781,2105
5553957443,4/25/2016,10946,7.190000057,62,0.0,2.930000067,0.569999993,3.690000057,0.0,51,11,201,732,2033
5553957443,4/26/2016,11886,7.760000229,58,0.0,2.369999886,0.930000007,4.460000038,0.0,40,18,238,750,2093
5553957443,4/27/2016,10538,6.880000114,32,0.0,1.139999986,1.0,4.739999771,0.0,16,16,206,745,1922
5553957443,4/28/2016,11393,7.630000114,62,0.0,3.710000038,0.75,3.170000076,0.0,49,13,165,727,1999
5553957443,5/3/2016,12848,8.390000343,55,0.0,1.5,1.200000048,5.679999828,0.0,26,29,247,812,2116
5553957443,5/5/2016,14331,9.510000229,73,0.0,3.430000067,1.659999967,4.429999828,0.0,44,29,241,692,2156
5553957443,5/6/2016,9632,6.289999962,30,0.0,1.519999981,0.540000021,4.230000019,0.0,21,9,229,761,1916
5553957443,5/8/2016,6083,4.0,11,0.0,0.219999999,0.469999999,3.299999952,0.0,3,8,210,505,1762
5553957443,5/9/2016,11611,7.579999924,81,0.0,2.130000114,0.889999986,4.559999943,0.0,59,22,251,667,2272
5553957443,5/10/2016,16358,10.71000004,101,0.0,3.869999886,1.610000014,5.199999809,0.0,61,40,265,707,2335
5553957443,5/12/2016,3121,2.039999962,14,0.0,0.579999983,0.400000006,1.059999943,0.0,8,6,48,222,741
5577150313,4/13/2016,5077,3.789999962,26,0.0,0.319999993,0.219999999,3.25,0.0,15,11,144,776,2551
5577150313,4/22/2016,9172,6.849999905,92,0.0,2.420000076,0.790000021,3.299999952,0.0,62,30,200,823,3329
5577150313,4/23/2016,7638,5.710000038,48,0.0,1.210000038,0.360000014,4.139999866,0.0,24,24,223,627,3152
5577150313,4/25/2016,6393,4.78000021,99,0.0,1.350000024,0.670000017,2.75999999,0.0,61,38,214,743,3374
5577150313,4/26/2016,5325,3.980000019,70,0.0,0.850000024,0.649999976,2.470000029,0.0,38,32,181,759,3088
5577150313,4/27/2016,6805,5.139999866,79,0.0,1.809999943,0.400000006,2.930000067,0.0,63,16,190,773,3294
5577150313,5/2/2016,7439,5.559999943,57,0.0,1.120000005,0.349999994,4.070000172,0.0,37,20,235,732,3014
5577150313,5/4/2016,5206,3.890000105,34,0.0,1.559999943,0.25,2.079999924,0.0,25,9,141,631,2755
5577150313,5/5/2016,7550,5.639999866,66,0.0,2.5,0.469999999,2.670000076,0.0,45,21,143,1153,3004
5577150313,5/6/2016,4950,3.700000048,57,0.0,1.929999948,0.319999993,1.450000048,0.0,41,16,79,1304,2643
5577150313,5/9/2016,3421,2.559999943,45,0.0,1.429999948,0.140000001,0.99000001,0.0,34,11,70,1099,2489
5577150313,5/11/2016,4038,3.039999962,60,0.0,1.830000043,0.300000012,0.889999986,0.0,45,15,63,257,1665
6290855005,4/17/2016,7851,5.940000057,43,0.0,1.139999986,0.790000021,4.0,0.0,31,12,225,1172,3171
6775888955,4/13/2016,4053,2.910000086,35,0.0,1.110000014,0.579999983,1.220000029,0.0,17,18,85,1053,2400
6775888955,4/14/2016,5162,3.700000048,38,0.0,0.870000005,0.860000014,1.970000029,0.0,14,24,105,863,2507
6775888955,4/16/2016,4732,3.390000105,54,0.0,2.519999981,0.810000002,0.059999999,0.0,36,18,9,1377,2225
6775888955,4/17/2016,2497,1.789999962,29,0.0,0.349999994,1.129999995,0.310000002,0.0,5,24,19,1392,2067
6775888955,4/18/2016,8294,5.949999809,61,0.0,2.0,0.769999981,3.170000076,0.0,30,31,146,1233,2798
6775888955,4/24/2016,2153,1.539999962,29,0.0,0.769999981,0.620000005,0.150000006,0.0,11,18,11,1400,2053
6775888955,4/25/2016,6474,4.639999866,46,0.0,2.269999981,0.460000008,1.899999976,0.0,33,13,92,1302,2484
6775888955,4/30/2016,2503,1.789999962,12,0.0,0.159999996,0.159999996,1.480000019,0.0,3,9,84,1344,2280
6775888955,5/1/2016,2487,1.779999971,43,0.0,0.479999989,0.620000005,0.680000007,0.0,9,34,50,1347,2319
6775888955,5/6/2016,4697,3.369999886,47,0.0,0.469999999,0.930000007,1.929999948,0.0,12,35,75,1318,2496
6962181067,4/12/2016,10199,6.739999771,64,0.0,3.400000095,0.829999983,2.50999999,0.0,50,14,189,796,1994
6962181067,4/13/2016,5652,3.74000001,32,0.0,0.569999993,1.210000038,1.960000038,0.0,8,24,142,548,1718
6962181067,4/16/2016,13217,8.739999771,53,0.0,3.660000086,0.189999998,4.880000114,0.0,50,3,280,741,2173
6962181067,4/20/2016,13928,9.550000191,52,0.0,4.28000021,0.189999998,5.090000153,0.0,48,4,297,639,2174
6962181067,4/22/2016,10725,7.090000153,63,0.0,1.769999981,1.549999952,3.769999981,0.0,30,33,240,659,2086
6962181067,4/23/2016,20031,13.23999977,99,0.0,4.199999809,2.0,7.039999962,0.0,58,41,347,484,2571
6962181067,4/26/2016,10433,6.900000095,43,0.0,2.579999924,0.419999987,3.900000095,0.0,36,7,254,680,2012
6962181067,4/28/2016,12627,8.350000381,46,0.0,2.50999999,0.239999995,5.590000153,0.0,38,8,288,621,2182
6962181067,4/29/2016,10762,7.110000134,27,0.0,0.819999993,0.479999989,5.809999943,0.0,12,15,369,645,2254
6962181067,4/30/2016,10081,6.659999847,48,0.0,2.24000001,0.75999999,3.670000076,0.0,32,16,237,731,2002
6962181067,5/2/2016,12912,8.539999962,57,0.0,1.200000048,2.0,5.340000153,0.0,18,39,313,655,2162
6962181067,5/4/2016,10147,6.710000038,51,0.0,0.469999999,1.679999948,4.550000191,0.0,15,36,284,683,2086
6962181067,5/5/2016,10524,6.960000038,36,0.0,0.99000001,1.159999967,4.809999943,0.0,14,22,305,591,2066
6962181067,5/10/2016,15448,10.21000004,96,0.0,3.470000029,1.75,4.989999771,0.0,62,34,275,626,2361
6962181067,5/11/2016,6722,4.440000057,31,0.0,1.49000001,0.310000002,2.650000095,0.0,24,7,199,709,1855
7007744171,4/21/2016,13744,9.18999958,64,0.0,2.150000095,1.870000005,5.170000076,0.0,30,34,327,1049,2763
7007744171,4/26/2016,15090,10.10000038,38,0.0,0.930000007,0.939999998,8.229999542,0.0,16,22,424,978,2939
7007744171,4/28/2016,15128,10.11999989,32,0.0,1.090000033,0.769999981,8.260000229,0.0,16,16,401,1007,2836
7007744171,5/6/2016,11459,7.670000076,57,0.0,3.0,0.810000002,3.859999895,0.0,44,13,247,1136,2553
7086361926,4/13/2016,5813,3.619999886,57,0.0,0.560000002,0.209999993,2.839999914,0.0,31,26,155,744,2516
7086361926,4/15/2016,8585,5.670000076,51,0.0,2.039999962,1.110000014,2.529999971,0.0,30,21,139,864,2395
7086361926,4/21/2016,9469,6.179999828,25,0.0,1.360000014,0.300000012,4.510000229,0.0,19,6,206,758,2463
7086361926,4/25/2016,10091,6.820000172,108,0.0,3.75,0.699999988,2.369999886,0.0,69,39,129,706,2752
7086361926,4/26/2016,10387,7.070000172,103,0.0,4.159999847,0.769999981,2.119999886,0.0,70,33,132,726,2781
7086361926,4/29/2016,7881,4.949999809,60,0.0,0.49000001,0.449999988,4.0,0.0,24,36,182,1198,2616
7086361926,4/30/2016,14560,9.409999847,59,0.0,3.119999886,1.039999962,5.239999771,0.0,42,17,308,584,2995
7086361926,5/1/2016,12390,8.069999695,45,0.0,2.299999952,0.899999976,4.849999905,0.0,30,15,258,685,2730
7086361926,5/2/2016,10052,6.809999943,92,0.0,3.480000019,0.660000026,2.660000086,0.0,66,26,139,737,2754
7086361926,5/3/2016,10288,6.760000229,93,0.0,2.74000001,0.850000024,3.160000086,0.0,57,36,152,761,2754
7086361926,5/5/2016,8564,5.599999905,38,0.0,1.779999971,0.829999983,2.950000048,0.0,24,14,149,1253,2386
7086361926,5/8/2016,10677,7.099999905,59,0.0,2.309999943,1.529999971,3.25,0.0,32,27,147,695,2534
7086361926,5/11/2016,9572,6.519999981,97,0.0,2.890000105,1.389999986,2.230000019,0.0,57,40,128,757,2735
7086361926,5/12/2016,3789,2.559999943,9,0.0,0.379999995,0.270000011,1.889999986,0.0,5,4,58,343,1199
8053475328,4/30/2016,7135,5.590000153,28,0.0,2.99000001,0.059999999,2.539999962,0.0,27,1,131,1281,2408
8053475328,5/12/2016,4998,3.910000086,32,0.0,2.950000048,0.200000003,0.75999999,0.0,28,4,39,839,1505
8253242879,4/13/2016,8053,6.099999905,46,0.0,4.170000076,0.629999995,1.309999943,0.0,35,11,96,1298,1935
8253242879,4/14/2016,5234,3.460000038,45,0.0,1.929999948,0.99000001,0.540000021,0.0,29,16,33,1362,1705
8253242879,4/18/2016,5151,3.480000019,32,0.0,1.039999962,0.629999995,1.799999952,0.0,16,16,130,1278,1829
