Ticker,Date,Open,High,Low,Close,Adj Close,Volume,target
AAPL,2023-03-15,151.19000244140625,153.25,149.9199981689453,152.99000549316406,152.99000549316406,77167900,152.99000549316406
AAPL,2023-03-16,152.16000366210938,156.4600067138672,151.63999938964844,155.85000610351562,155.85000610351562,76161100,155.85000610351562
AAPL,2023-03-17,156.0800018310547,156.74000549316406,154.27999877929688,155.0,155.0,98944600,155.0
AAPL,2023-03-20,155.07000732421875,157.82000732421875,154.14999389648438,157.39999389648438,157.39999389648438,73641400,157.39999389648438
AAPL,2023-03-21,157.32000732421875,159.39999389648438,156.5399932861328,159.27999877929688,159.27999877929688,73938300,159.27999877929688
AAPL,2023-03-22,159.3000030517578,162.13999938964844,157.80999755859375,157.8300018310547,157.8300018310547,75701800,157.8300018310547
AAPL,2023-03-23,158.8300018310547,161.5500030517578,157.67999267578125,158.92999267578125,158.92999267578125,67622100,158.92999267578125
AAPL,2023-03-24,158.86000061035156,160.33999633789062,157.85000610351562,160.25,160.25,59196500,160.25
AAPL,2023-03-27,159.94000244140625,160.77000427246094,157.8699951171875,158.27999877929688,158.27999877929688,52390300,158.27999877929688
AAPL,2023-03-28,157.97000122070312,158.49000549316406,155.97999572753906,157.64999389648438,157.64999389648438,45992200,157.64999389648438
AAPL,2023-03-29,159.3699951171875,161.0500030517578,159.35000610351562,160.77000427246094,160.77000427246094,51305700,160.77000427246094
AAPL,2023-03-30,161.52999877929688,162.47000122070312,161.27000427246094,162.36000061035156,162.36000061035156,49501700,162.36000061035156
AAPL,2023-03-31,162.44000244140625,165.0,161.91000366210938,164.89999389648438,164.89999389648438,68749800,164.89999389648438
AAPL,2023-04-03,164.27000427246094,166.2899932861328,164.22000122070312,166.1699981689453,166.1699981689453,56976200,166.1699981689453
AAPL,2023-04-04,166.60000610351562,166.83999633789062,165.11000061035156,165.6300048828125,165.6300048828125,46278300,165.6300048828125
AAPL,2023-04-05,164.74000549316406,165.0500030517578,161.8000030517578,163.75999450683594,163.75999450683594,51511700,163.75999450683594
AAPL,2023-04-06,162.42999267578125,164.9600067138672,162.0,164.66000366210938,164.66000366210938,45390100,164.66000366210938
AAPL,2023-04-10,161.4199981689453,162.02999877929688,160.0800018310547,162.02999877929688,162.02999877929688,47716900,162.02999877929688
AAPL,2023-04-11,162.35000610351562,162.36000061035156,160.50999450683594,160.8000030517578,160.8000030517578,47644200,160.8000030517578
AAPL,2023-04-12,161.22000122070312,162.05999755859375,159.77999877929688,160.10000610351562,160.10000610351562,50133100,160.10000610351562
AAPL,2023-04-13,161.6300048828125,165.8000030517578,161.4199981689453,165.55999755859375,165.55999755859375,68445600,165.55999755859375
AAPL,2023-04-14,164.58999633789062,166.32000732421875,163.82000732421875,165.2100067138672,165.2100067138672,49386500,165.2100067138672
AAPL,2023-04-17,165.08999633789062,165.38999938964844,164.02999877929688,165.22999572753906,165.22999572753906,41516200,165.22999572753906
AAPL,2023-04-18,166.10000610351562,167.41000366210938,165.64999389648438,166.47000122070312,166.47000122070312,49923000,166.47000122070312
AAPL,2023-04-19,165.8000030517578,168.16000366210938,165.5399932861328,167.6300048828125,167.6300048828125,47720200,167.6300048828125
AAPL,2023-04-20,166.08999633789062,167.8699951171875,165.55999755859375,166.64999389648438,166.64999389648438,52456400,166.64999389648438
AAPL,2023-04-21,165.0500030517578,166.4499969482422,164.49000549316406,165.02000427246094,165.02000427246094,58337300,165.02000427246094
AAPL,2023-04-24,165.0,165.60000610351562,163.88999938964844,165.3300018310547,165.3300018310547,41949600,165.3300018310547
AAPL,2023-04-25,165.19000244140625,166.30999755859375,163.72999572753906,163.77000427246094,163.77000427246094,48714100,163.77000427246094
AAPL,2023-04-26,163.05999755859375,165.27999877929688,162.8000030517578,163.75999450683594,163.75999450683594,45498800,163.75999450683594
AAPL,2023-04-27,165.19000244140625,168.55999755859375,165.19000244140625,168.41000366210938,168.41000366210938,64902300,168.41000366210938
AAPL,2023-04-28,168.49000549316406,169.85000610351562,167.8800048828125,169.67999267578125,169.67999267578125,55209200,169.67999267578125
AAPL,2023-05-01,169.27999877929688,170.4499969482422,168.63999938964844,169.58999633789062,169.58999633789062,52472900,169.58999633789062
AAPL,2023-05-02,170.08999633789062,170.35000610351562,167.5399932861328,168.5399932861328,168.5399932861328,48425700,168.5399932861328
AAPL,2023-05-03,169.5,170.9199981689453,167.16000366210938,167.4499969482422,167.4499969482422,65136000,167.4499969482422
AAPL,2023-05-04,164.88999938964844,167.0399932861328,164.30999755859375,165.7899932861328,165.7899932861328,81235400,165.7899932861328
AAPL,2023-05-05,170.97999572753906,174.3000030517578,170.75999450683594,173.57000732421875,173.57000732421875,113316400,173.57000732421875
MSFT,2023-02-07,260.5299987792969,268.7699890136719,260.0799865722656,267.5599975585937,266.8915100097656,50841400,267.5599975585937
MSFT,2023-02-08,273.20001220703125,276.760009765625,266.2099914550781,266.7300109863281,266.0635986328125,54686000,266.7300109863281
MSFT,2023-02-09,273.79998779296875,273.9800109863281,262.79998779296875,263.6199951171875,262.9613647460937,42375100,263.6199951171875
MSFT,2023-02-10,261.5299987792969,264.0899963378906,260.6600036621094,263.1000061035156,262.4426574707031,25818500,263.1000061035156
MSFT,2023-02-13,267.6400146484375,274.6000061035156,267.1499938964844,271.32000732421875,270.6421203613281,44630900,271.32000732421875
MSFT,2023-02-14,272.6700134277344,274.9700012207031,269.2799987792969,272.1700134277344,271.4900207519531,37047900,272.1700134277344
MSFT,2023-02-15,268.32000732421875,270.7300109863281,266.17999267578125,269.32000732421875,269.32000732421875,28922400,269.32000732421875
MSFT,2023-02-16,264.0199890136719,266.739990234375,261.8999938964844,262.1499938964844,262.1499938964844,29603600,262.1499938964844
MSFT,2023-02-17,259.3900146484375,260.0899963378906,256.0,258.0599975585937,258.0599975585937,30000100,258.0599975585937
MSFT,2023-02-21,254.47999572753903,255.4900054931641,251.58999633789065,252.6699981689453,252.6699981689453,28397400,252.6699981689453
MSFT,2023-02-22,254.08999633789065,254.33999633789065,250.33999633789065,251.50999450683597,251.50999450683597,22491100,251.50999450683597
MSFT,2023-02-23,255.55999755859372,256.8399963378906,250.47999572753903,254.7700042724609,254.7700042724609,29219100,254.7700042724609
MSFT,2023-02-24,249.9600067138672,251.0,248.1000061035156,249.22000122070312,249.22000122070312,24990900,249.22000122070312
MSFT,2023-02-27,252.4600067138672,252.82000732421875,249.38999938964844,250.16000366210935,250.16000366210935,21190000,250.16000366210935
MSFT,2023-02-28,249.07000732421875,251.4900054931641,248.72999572753903,249.4199981689453,249.4199981689453,22491000,249.4199981689453
MSFT,2023-03-01,250.75999450683597,250.92999267578125,245.7899932861328,246.2700042724609,246.2700042724609,27565300,246.2700042724609
MSFT,2023-03-02,246.5500030517578,251.3999938964844,245.6100006103516,251.1100006103516,251.1100006103516,24808200,251.1100006103516
MSFT,2023-03-03,252.19000244140625,255.6199951171875,251.38999938964844,255.2899932861328,255.2899932861328,30760100,255.2899932861328
MSFT,2023-03-06,256.42999267578125,260.1199951171875,255.97999572753903,256.8699951171875,256.8699951171875,24109800,256.8699951171875
MSFT,2023-03-07,256.29998779296875,257.69000244140625,253.38999938964844,254.1499938964844,254.1499938964844,21473200,254.1499938964844
MSFT,2023-03-08,254.0399932861328,254.5399932861328,250.80999755859372,253.6999969482422,253.6999969482422,17340200,253.6999969482422
MSFT,2023-03-09,255.82000732421875,259.5599975585937,251.5800018310547,252.32000732421875,252.32000732421875,26653400,252.32000732421875
MSFT,2023-03-10,251.0800018310547,252.7899932861328,247.6000061035156,248.58999633789065,248.58999633789065,28333900,248.58999633789065
MSFT,2023-03-13,247.3999938964844,257.9100036621094,245.72999572753903,253.9199981689453,253.9199981689453,33339700,253.9199981689453
MSFT,2023-03-14,256.75,261.07000732421875,255.8600006103516,260.7900085449219,260.7900085449219,33620300,260.7900085449219
MSFT,2023-03-15,259.9800109863281,266.4800109863281,259.2099914550781,265.44000244140625,265.44000244140625,46028000,265.44000244140625
MSFT,2023-03-16,265.2099914550781,276.5599975585937,263.2799987792969,276.20001220703125,276.20001220703125,54768800,276.20001220703125
MSFT,2023-03-17,278.260009765625,283.3299865722656,276.32000732421875,279.42999267578125,279.42999267578125,69527400,279.42999267578125
MSFT,2023-03-20,276.9800109863281,277.4800109863281,269.8500061035156,272.2300109863281,272.2300109863281,43466600,272.2300109863281
MSFT,2023-03-21,274.8800048828125,275.0,269.5199890136719,273.7799987792969,273.7799987792969,34558700,273.7799987792969
MSFT,2023-03-22,273.3999938964844,281.0400085449219,272.17999267578125,272.2900085449219,272.2900085449219,34873300,272.2900085449219
MSFT,2023-03-23,277.94000244140625,281.0599975585937,275.20001220703125,277.6600036621094,277.6600036621094,36610900,277.6600036621094
MSFT,2023-03-24,277.239990234375,280.6300048828125,275.2799987792969,280.57000732421875,280.57000732421875,28172000,280.57000732421875
MSFT,2023-03-27,280.5,281.4599914550781,275.5199890136719,276.3800048828125,276.3800048828125,26840200,276.3800048828125
MSFT,2023-03-28,275.7900085449219,276.1400146484375,272.04998779296875,275.2300109863281,275.2300109863281,21878600,275.2300109863281
MSFT,2023-03-29,278.9599914550781,281.1400146484375,278.4100036621094,280.510009765625,280.510009765625,25087000,280.510009765625
MSFT,2023-03-30,284.2300109863281,284.4599914550781,281.4800109863281,284.04998779296875,284.04998779296875,25053400,284.04998779296875
MSFT,2023-03-31,283.7300109863281,289.2699890136719,283.0,288.29998779296875,288.29998779296875,32766000,288.29998779296875
MSFT,2023-04-03,286.5199890136719,288.2699890136719,283.95001220703125,287.2300109863281,287.2300109863281,24883300,287.2300109863281
MSFT,2023-04-04,287.2300109863281,290.45001220703125,285.6700134277344,287.17999267578125,287.17999267578125,25824300,287.17999267578125
MSFT,2023-04-05,285.8500061035156,287.1499938964844,282.9200134277344,284.3399963378906,284.3399963378906,22064800,284.3399963378906
MSFT,2023-04-06,283.2099914550781,292.0799865722656,282.0299987792969,291.6000061035156,291.6000061035156,29770300,291.6000061035156
MSFT,2023-04-10,289.2099914550781,289.6000061035156,284.7099914550781,289.3900146484375,289.3900146484375,23103000,289.3900146484375
MSFT,2023-04-11,285.75,285.9800109863281,281.6400146484375,282.8299865722656,282.8299865722656,27276600,282.8299865722656
MSFT,2023-04-12,284.7900085449219,287.010009765625,281.9599914550781,283.489990234375,283.489990234375,27403400,283.489990234375
MSFT,2023-04-13,283.5899963378906,289.8999938964844,283.1700134277344,289.8399963378906,289.8399963378906,24222700,289.8399963378906
MSFT,2023-04-14,287.0,288.4800109863281,283.69000244140625,286.1400146484375,286.1400146484375,20987900,286.1400146484375
MSFT,2023-04-17,289.92999267578125,291.6000061035156,286.1600036621094,288.79998779296875,288.79998779296875,23836200,288.79998779296875
MSFT,2023-04-18,291.57000732421875,291.760009765625,287.010009765625,288.3699951171875,288.3699951171875,20161800,288.3699951171875
MSFT,2023-04-19,285.989990234375,289.04998779296875,284.5400085449219,288.45001220703125,288.45001220703125,17150300,288.45001220703125
MSFT,2023-04-20,285.25,289.0299987792969,285.0799865722656,286.1099853515625,286.1099853515625,23244400,286.1099853515625
MSFT,2023-04-21,285.010009765625,286.2699890136719,283.0599975585937,285.760009765625,285.760009765625,21676400,285.760009765625
MSFT,2023-04-24,282.0899963378906,284.95001220703125,278.7200012207031,281.7699890136719,281.7699890136719,26611000,281.7699890136719
MSFT,2023-04-25,279.510009765625,281.6000061035156,275.3699951171875,275.4200134277344,275.4200134277344,45772200,275.4200134277344
MSFT,2023-04-26,296.70001220703125,299.57000732421875,292.7300109863281,295.3699951171875,295.3699951171875,64599200,295.3699951171875
MSFT,2023-04-27,295.9700012207031,305.20001220703125,295.25,304.8299865722656,304.8299865722656,46462600,304.8299865722656
MSFT,2023-04-28,304.010009765625,308.92999267578125,303.3099975585937,307.260009765625,307.260009765625,36446700,307.260009765625
MSFT,2023-05-01,306.9700012207031,308.6000061035156,305.1499938964844,305.5599975585937,305.5599975585937,21294100,305.5599975585937
MSFT,2023-05-02,307.760009765625,309.17999267578125,303.9100036621094,305.4100036621094,305.4100036621094,26404400,305.4100036621094
MSFT,2023-05-03,306.6199951171875,308.6099853515625,304.0899963378906,304.3999938964844,304.3999938964844,22360800,304.3999938964844
MSFT,2023-05-04,306.239990234375,307.760009765625,303.3999938964844,305.4100036621094,305.4100036621094,22519900,305.4100036621094
MSFT,2023-05-05,305.7200012207031,311.9700012207031,304.2699890136719,310.6499938964844,310.6499938964844,28181200,310.6499938964844
NFLX,2023-02-07,358.510009765625,364.1799926757813,354.17999267578125,362.9500122070313,362.9500122070313,6289400,362.9500122070313
NFLX,2023-02-08,360.0199890136719,368.1900024414063,358.3099975585937,366.8299865722656,366.8299865722656,6253200,366.8299865722656
NFLX,2023-02-09,372.4100036621094,373.8299865722656,361.739990234375,362.5,362.5,6901100,362.5
NFLX,2023-02-10,359.1600036621094,362.1400146484375,347.1400146484375,347.3599853515625,347.3599853515625,7291100,347.3599853515625
NFLX,2023-02-13,349.5,359.70001220703125,344.25,358.57000732421875,358.57000732421875,7134400,358.57000732421875
NFLX,2023-02-14,357.54998779296875,363.75,353.3999938964844,359.9599914550781,359.9599914550781,4624800,359.9599914550781
NFLX,2023-02-15,356.6300048828125,362.8800048828125,354.239990234375,361.4200134277344,361.4200134277344,3966000,361.4200134277344
NFLX,2023-02-16,355.0,361.5,350.3099975585937,350.7099914550781,350.7099914550781,5215700,350.7099914550781
NFLX,2023-02-17,347.9100036621094,349.0,342.44000244140625,347.9599914550781,347.9599914550781,5294700,347.9599914550781
NFLX,2023-02-21,342.8500061035156,344.1300048828125,336.4200134277344,337.5,337.5,5710300,337.5
NFLX,2023-02-22,337.5,341.9100036621094,332.82000732421875,334.8800048828125,334.8800048828125,4546200,334.8800048828125
NFLX,2023-02-23,331.2300109863281,331.2799987792969,314.29998779296875,323.6499938964844,323.6499938964844,13238700,323.6499938964844
NFLX,2023-02-24,319.29998779296875,321.5,314.5199890136719,317.1499938964844,317.1499938964844,6830700,317.1499938964844
NFLX,2023-02-27,323.8699951171875,330.0,322.1199951171875,323.0299987792969,323.0299987792969,6142600,323.0299987792969
NFLX,2023-02-28,323.70001220703125,327.6199951171875,321.1700134277344,322.1300048828125,322.1300048828125,3676100,322.1300048828125
NFLX,2023-03-01,321.54998779296875,326.6000061035156,312.3599853515625,313.4800109863281,313.4800109863281,4911300,313.4800109863281
NFLX,2023-03-02,310.9599914550781,315.57000732421875,310.3800048828125,311.8800048828125,311.8800048828125,4911000,311.8800048828125
NFLX,2023-03-03,315.45001220703125,317.489990234375,310.82000732421875,315.17999267578125,315.17999267578125,5953300,315.17999267578125
NFLX,2023-03-06,317.0,323.29998779296875,311.8399963378906,312.0299987792969,312.0299987792969,5660700,312.0299987792969
NFLX,2023-03-07,312.67999267578125,314.29998779296875,306.6199951171875,308.4700012207031,308.4700012207031,4553100,308.4700012207031
NFLX,2023-03-08,309.2900085449219,311.8299865722656,305.75,311.7900085449219,311.7900085449219,3479500,311.7900085449219
NFLX,2023-03-09,312.0799865722656,312.510009765625,294.8800048828125,297.7799987792969,297.7799987792969,7443400,297.7799987792969
NFLX,2023-03-10,297.8999938964844,298.7900085449219,289.0,292.760009765625,292.760009765625,5759300,292.760009765625
NFLX,2023-03-13,287.3399963378906,299.239990234375,285.3299865722656,293.510009765625,293.510009765625,6292400,293.510009765625
NFLX,2023-03-14,295.9700012207031,297.45001220703125,290.3099975585937,294.94000244140625,294.94000244140625,5956700,294.94000244140625
NFLX,2023-03-15,292.510009765625,306.3099975585937,292.2799987792969,303.7900085449219,303.7900085449219,9215300,303.7900085449219
NFLX,2023-03-16,304.75,316.6000061035156,301.7099914550781,310.0599975585937,310.0599975585937,7903700,310.0599975585937
NFLX,2023-03-17,310.0599975585937,310.760009765625,300.0,303.5,303.5,6918800,303.5
NFLX,2023-03-20,299.7900085449219,307.5,296.0,305.1300048828125,305.1300048828125,5113400,305.1300048828125
NFLX,2023-03-21,306.32000732421875,307.9200134277344,300.42999267578125,305.7900085449219,305.7900085449219,4886300,305.7900085449219
NFLX,2023-03-22,306.3099975585937,306.45001220703125,293.5400085449219,293.8999938964844,293.8999938964844,5808000,293.8999938964844
NFLX,2023-03-23,304.67999267578125,322.7799987792969,304.1400146484375,320.3699951171875,320.3699951171875,15653300,320.3699951171875
NFLX,2023-03-24,320.6300048828125,331.8299865722656,320.6300048828125,328.3900146484375,328.3900146484375,12991700,328.3900146484375
NFLX,2023-03-27,327.54998779296875,336.44000244140625,324.4100036621094,327.6600036621094,327.6600036621094,8625800,327.6600036621094
NFLX,2023-03-28,326.0599975585937,333.32000732421875,321.2799987792969,323.5199890136719,323.5199890136719,6489400,323.5199890136719
NFLX,2023-03-29,326.2900085449219,332.8500061035156,325.7300109863281,332.0299987792969,332.0299987792969,6287300,332.0299987792969
NFLX,2023-03-30,340.2699890136719,343.2900085449219,335.29998779296875,338.42999267578125,338.42999267578125,7131500,338.42999267578125
NFLX,2023-03-31,340.04998779296875,345.8399963378906,337.20001220703125,345.4800109863281,345.4800109863281,5610200,345.4800109863281
NFLX,2023-04-03,341.8299865722656,348.5799865722656,340.3999938964844,348.2799987792969,348.2799987792969,4413700,348.2799987792969
NFLX,2023-04-04,348.489990234375,349.79998779296875,343.95001220703125,346.75,346.75,3298100,346.75
NFLX,2023-04-05,345.29998779296875,345.42999267578125,336.25,342.3500061035156,342.3500061035156,4205500,342.3500061035156
NFLX,2023-04-06,339.3399963378906,340.4800109863281,332.6300048828125,339.3299865722656,339.3299865722656,4660500,339.3299865722656
NFLX,2023-04-10,335.2699890136719,339.8800048828125,333.3599853515625,338.989990234375,338.989990234375,2657900,338.989990234375
NFLX,2023-04-11,343.45001220703125,347.1400146484375,337.6400146484375,338.2099914550781,338.2099914550781,4044800,338.2099914550781
NFLX,2023-04-12,340.8099975585937,342.79998779296875,330.0400085449219,331.0299987792969,331.0299987792969,3965400,331.0299987792969
NFLX,2023-04-13,339.989990234375,346.42999267578125,338.75,346.19000244140625,346.19000244140625,7406400,346.19000244140625
NFLX,2023-04-14,342.94000244140625,344.8500061035156,336.4100036621094,338.6300048828125,338.6300048828125,5350500,338.6300048828125
NFLX,2023-04-17,338.0,338.3900146484375,327.5,332.7200012207031,332.7200012207031,6136000,332.7200012207031
NFLX,2023-04-18,335.0,337.19000244140625,330.5,333.70001220703125,333.70001220703125,17944500,333.70001220703125
NFLX,2023-04-19,324.2099914550781,325.75,316.1000061035156,323.1199951171875,323.1199951171875,22128300,323.1199951171875
NFLX,2023-04-20,320.3900146484375,331.42999267578125,318.3299865722656,325.3500061035156,325.3500061035156,9947800,325.3500061035156
NFLX,2023-04-21,323.0,328.2900085449219,319.5,327.9800109863281,327.9800109863281,6348000,327.9800109863281
NFLX,2023-04-24,330.20001220703125,334.6600036621094,326.75,329.0199890136719,329.0199890136719,5586600,329.0199890136719
NFLX,2023-04-25,328.5,328.6600036621094,321.1000061035156,322.54998779296875,322.54998779296875,5426600,322.54998779296875
NFLX,2023-04-26,321.3599853515625,325.8999938964844,320.4700012207031,321.1499938964844,321.1499938964844,4623200,321.1499938964844
NFLX,2023-04-27,324.29998779296875,327.45001220703125,317.44000244140625,325.8500061035156,325.8500061035156,5618800,325.8500061035156
NFLX,2023-04-28,325.239990234375,330.8099975585937,324.0,329.92999267578125,329.92999267578125,4221900,329.92999267578125
NFLX,2023-05-01,329.44000244140625,331.2300109863281,318.0899963378906,324.1199951171875,324.1199951171875,5341500,324.1199951171875
NFLX,2023-05-02,325.0,326.07000732421875,315.6199951171875,317.54998779296875,317.54998779296875,4318600,317.54998779296875
NFLX,2023-05-03,317.54998779296875,324.6199951171875,315.8500061035156,319.29998779296875,319.29998779296875,5064100,319.29998779296875
NFLX,2023-05-04,319.010009765625,323.6099853515625,317.95001220703125,320.7799987792969,320.7799987792969,3879700,320.7799987792969
NFLX,2023-05-05,323.6099853515625,324.1499938964844,319.44000244140625,322.760009765625,322.760009765625,3988600,322.760009765625
GOOG,2023-02-07,103.62999725341795,108.66999816894533,103.5479965209961,108.04000091552734,108.04000091552734,33738800,108.04000091552734
GOOG,2023-02-08,102.69000244140624,103.58000183105467,98.45500183105467,100.0,100.0,73546000,100.0
GOOG,2023-02-09,100.54000091552734,100.61000061035156,93.86000061035156,95.45999908447266,95.45999908447266,97798600,95.45999908447266
GOOG,2023-02-10,95.73999786376952,97.0199966430664,94.52999877929688,94.86000061035156,94.86000061035156,49325300,94.86000061035156
GOOG,2023-02-13,95.01000213623048,95.3499984741211,94.0500030517578,95.0,95.0,43116600,95.0
GOOG,2023-02-14,94.66000366210938,95.1750030517578,92.6500015258789,94.9499969482422,94.9499969482422,42513100,94.9499969482422
GOOG,2023-02-15,94.73999786376952,97.33999633789062,94.36000061035156,97.0999984741211,97.0999984741211,36964500,97.0999984741211
GOOG,2023-02-16,95.54000091552734,97.87999725341795,94.97000122070312,95.77999877929688,95.77999877929688,35642100,95.77999877929688
GOOG,2023-02-17,95.06999969482422,95.75,93.4499969482422,94.58999633789062,94.58999633789062,31095100,94.58999633789062
GOOG,2023-02-21,93.23999786376952,93.41500091552734,92.0,92.0500030517578,92.0500030517578,28367200,92.0500030517578
GOOG,2023-02-22,91.93399810791016,92.36000061035156,90.87000274658205,91.8000030517578,91.8000030517578,29891100,91.8000030517578
GOOG,2023-02-23,92.12999725341795,92.12999725341795,90.01000213623047,91.06999969482422,91.06999969482422,32423700,91.06999969482422
GOOG,2023-02-24,89.62999725341797,90.12999725341795,88.86000061035156,89.3499984741211,89.3499984741211,31295600,89.3499984741211
GOOG,2023-02-27,90.08999633789062,90.4499969482422,89.61000061035156,90.0999984741211,90.0999984741211,22724300,90.0999984741211
GOOG,2023-02-28,89.54000091552734,91.4499969482422,89.5199966430664,90.3000030517578,90.3000030517578,30546900,90.3000030517578
GOOG,2023-03-01,90.16000366210938,91.1999969482422,89.8499984741211,90.51000213623048,90.51000213623048,26323900,90.51000213623048
GOOG,2023-03-02,89.86000061035156,92.4800033569336,89.7699966430664,92.30999755859376,92.30999755859376,23328600,92.30999755859376
GOOG,2023-03-03,92.73999786376952,94.11000061035156,92.66000366210938,94.0199966430664,94.0199966430664,30242500,94.0199966430664
GOOG,2023-03-06,94.36000061035156,96.3000030517578,94.3000030517578,95.58000183105467,95.58000183105467,28288200,95.58000183105467
GOOG,2023-03-07,95.41999816894533,96.08999633789062,93.84400177001952,94.16999816894533,94.16999816894533,24101500,94.16999816894533
GOOG,2023-03-08,94.40499877929688,96.23999786376952,94.40499877929688,94.6500015258789,94.6500015258789,25395200,94.6500015258789
GOOG,2023-03-09,94.48999786376952,95.91999816894533,92.3550033569336,92.66000366210938,92.66000366210938,24438900,92.66000366210938
GOOG,2023-03-10,92.5,93.18000030517578,90.8000030517578,91.01000213623048,91.01000213623048,32850100,91.01000213623048
GOOG,2023-03-13,90.56500244140624,93.08000183105467,89.94000244140625,91.66000366210938,91.66000366210938,31508600,91.66000366210938
GOOG,2023-03-14,93.06999969482422,94.83000183105467,92.77999877929688,94.25,94.25,32303900,94.25
GOOG,2023-03-15,93.54000091552734,97.25,93.04000091552734,96.5500030517578,96.5500030517578,38367300,96.5500030517578
GOOG,2023-03-16,96.56999969482422,101.97000122070312,95.87000274658205,101.06999969482422,101.06999969482422,54499500,101.06999969482422
GOOG,2023-03-17,100.83999633789062,103.48999786376952,100.75,102.45999908447266,102.45999908447266,76140300,102.45999908447266
GOOG,2023-03-20,101.05999755859376,102.58000183105467,100.79000091552734,101.93000030517578,101.93000030517578,26033900,101.93000030517578
GOOG,2023-03-21,101.9800033569336,105.95999908447266,101.86000061035156,105.83999633789062,105.83999633789062,33122800,105.83999633789062
GOOG,2023-03-22,105.13999938964844,107.51000213623048,104.20999908447266,104.22000122070312,104.22000122070312,32336900,104.22000122070312
GOOG,2023-03-23,105.88999938964844,107.10099792480467,105.41000366210938,106.26000213623048,106.26000213623048,31385800,106.26000213623048
GOOG,2023-03-24,105.73999786376952,106.16000366210938,104.73999786376952,106.05999755859376,106.05999755859376,25245000,106.05999755859376
GOOG,2023-03-27,105.31999969482422,105.4000015258789,102.62999725341795,103.05999755859376,103.05999755859376,25393400,103.05999755859376
GOOG,2023-03-28,103.0,103.0,100.27999877929688,101.36000061035156,101.36000061035156,24913500,101.36000061035156
GOOG,2023-03-29,102.72000122070312,102.81999969482422,101.02999877929688,101.9000015258789,101.9000015258789,26148300,101.9000015258789
GOOG,2023-03-30,101.44000244140624,101.61000061035156,100.29000091552734,101.31999969482422,101.31999969482422,25009800,101.31999969482422
