movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,director_id,star,star_id,votes,gross(in $)
tt5215952,The Wailing,2016,TV-MA,156,"Drama, Horror, Mystery",7.4,"Soon after a stranger arrives in a little village, a mysterious sickness starts spreading. A policeman, drawn into the incident, is forced to solve the mystery in order to save his daughter.",Na Hong-jin,/name/nm2947553/,"Jun Kunimura, 
Hwang Jung-min, 
Kwak Do-won, 
Woo-hee Chun","/name/nm0475165/,/name/nm1058565/,/name/nm3483072/,/name/nm3825915/",71342.0,
tt0056687,What Ever Happened to Baby Jane?,1962,Passed,134,"Drama, Horror, Thriller",8.0,A former child star torments her paraplegic sister in their decaying Hollywood mansion.,Robert Aldrich,/name/nm0000736/,"Bette Davis, 
Joan Crawford, 
Victor Buono, 
Wesley Addy","/name/nm0000012/,/name/nm0001076/,/name/nm0120658/,/name/nm0011741/",57780.0,4050000.0
tt1714915,Only Lovers Left Alive,2013,R,123,"Comedy, Drama, Fantasy",7.2,"A depressed musician reunites with his lover. Though their romance, which has already endured several centuries, is disrupted by the arrival of her uncontrollable younger sister.",Jim Jarmusch,/name/nm0000464/,"Tilda Swinton, 
Tom Hiddleston, 
Mia Wasikowska, 
John Hurt","/name/nm0842770/,/name/nm1089991/,/name/nm1985859/,/name/nm0000457/",102766.0,1879534.0
tt0462322,Grindhouse,2007,R,191,"Action, Horror, Thriller",7.5,Quentin Tarantino and Robert Rodriguez's homage to exploitation double features in the '60s and '70s with two back-to-back cult films that include previews of coming attractions between them.,"Robert Rodriguez, 
Eli Roth, 
Quentin Tarantino, 
Edgar Wright, 
Rob Zombie",/name/nm0001675/,"Kurt Russell, 
Rose McGowan, 
Danny Trejo, 
Zoë Bell","/name/nm0744834/,/name/nm0000233/,/name/nm0942367/,/name/nm0957772/,/name/nm0000621/,/name/nm0000535/,/name/nm0001803/,/name/nm1057928/",186310.0,25037897.0
tt0105665,Twin Peaks: Fire Walk with Me,1992,R,134,"Drama, Horror, Mystery",7.2,"Laura Palmer's harrowing final days are chronicled one year after the murder of Teresa Banks, a resident of Twin Peaks' neighboring town.",David Lynch,/name/nm0000186/,"Sheryl Lee, 
Ray Wise, 
Mädchen Amick, 
Dana Ashbrook","/name/nm0498247/,/name/nm0936403/,/name/nm0000749/,/name/nm0000796/",99049.0,4160851.0
tt0077402,Dawn of the Dead,1978,Unrated,127,"Horror, Thriller",7.8,"During an escalating zombie epidemic, two Philadelphia SWAT team members, a traffic reporter and his TV executive girlfriend seek refuge in a secluded shopping mall.",George A. Romero,/name/nm0001681/,"David Emge, 
Ken Foree, 
Scott H. Reiniger, 
Gaylen Ross","/name/nm0256361/,/name/nm0286010/,/name/nm0718203/,/name/nm0743417/",122967.0,5100000.0
tt20249418,Romancham,2023,,130,"Comedy, Horror",8.1,Based on real incidents that happened in the life of 7 bachelors in Bangalore in 2007 after playing the Ouija board and events followed by it.,Jithu Madhavan,/name/nm8527635/,"Soubin Shahir, 
Arjun Ashokan, 
Chemban Vinod Jose, 
Sajin Gopu","/name/nm6229968/,/name/nm6976646/,/name/nm5584853/,/name/nm13205277/",994.0,
tt0762073,Thirst,2009,R,134,"Drama, Fantasy, Horror",7.1,"Through a failed medical experiment, a priest is stricken with vampirism and is forced to abandon his ascetic ways.",Park Chan-wook,/name/nm0661791/,"Song Kang-ho, 
Kim Ok-bin, 
Hee-jin Choi, 
Seo Dong-soo","/name/nm0814280/,/name/nm1982607/,/name/nm2565312/,/name/nm3641121/",48549.0,296441.0
tt0073582,Deep Red,1975,R,127,"Horror, Mystery, Thriller",7.5,A jazz pianist and a wisecracking journalist are pulled into a complex web of mystery after the former witnesses the brutal murder of a psychic.,Dario Argento,/name/nm0000783/,"David Hemmings, 
Daria Nicolodi, 
Gabriele Lavia, 
Macha Méril","/name/nm0376101/,/name/nm0630453/,/name/nm0492006/,/name/nm0617736/",39391.0,
tt2762506,Bacurau,2019,Not Rated,131,"Action, Adventure, Drama",7.3,"After the death of her grandmother, Teresa comes home to her matriarchal village in a near-future Brazil to find a succession of sinister events that mobilizes all of its residents.","Juliano Dornelles, 
Kleber Mendonça Filho",/name/nm2289860/,"Bárbara Colen, 
Thomas Aquino, 
Silvero Pereira, 
Thardelly Lima","/name/nm2207625/,/name/nm8152221/,/name/nm6203018/,/name/nm6320498/,/name/nm10076475/",28403.0,
tt0098253,Santa Sangre,1989,NC-17,123,"Drama, Horror, Thriller",7.5,"A former circus artist escapes from a mental hospital to rejoin his armless mother - the leader of a strange religious cult - and is forced to enact brutal murders in her name as he becomes ""her arms"".",Alejandro Jodorowsky,/name/nm0423524/,"Axel Jodorowsky, 
Blanca Guerra, 
Guy Stockwell, 
Thelma Tixou","/name/nm0423525/,/name/nm0345999/,/name/nm0830967/,/name/nm0864622/",21930.0,
tt0048977,The Bad Seed,1956,Approved,129,"Drama, Horror, Thriller",7.4,"Rhoda Penmark seems like your average, sweet eight-year-old girl. When her rival at school dies in mysterious circumstances at the school picnic her mother starts to suspect that Rhoda was responsible.",Mervyn LeRoy,/name/nm0503777/,"Nancy Kelly, 
Patty McCormack, 
Gage Clarke, 
Jesse White","/name/nm0446715/,/name/nm0566478/,/name/nm0164764/,/name/nm0924964/",14716.0,
tt0117883,Thesis,1996,R,125,"Crime, Horror, Mystery",7.4,"While doing a thesis about violence, Ángela finds a snuff video where a girl is tortured until death. Soon she discovers that the girl was a former student in her faculty...",Alejandro Amenábar,/name/nm0024622/,"Ana Torrent, 
Fele Martínez, 
Eduardo Noriega, 
Xabier Elorriaga","/name/nm0868479/,/name/nm0555093/,/name/nm0635330/,/name/nm0255544/",39954.0,
tt0995740,No Smoking,2007,Not Rated,128,"Drama, Horror, Mystery",7.3,A heavily addicted smoker is unprepared for the true price he must pay when he asks a guru's help to kick the habit.,Anurag Kashyap,/name/nm0440604/,"John Abraham, 
Ayesha Takia, 
Paresh Rawal, 
Ranvir Shorey","/name/nm1303433/,/name/nm1779702/,/name/nm0712546/,/name/nm1249116/",8035.0,
tt0058279,Kwaidan,1964,Not Rated,183,"Drama, Fantasy, Horror",7.9,A collection of four Japanese folk tales with supernatural themes.,Masaki Kobayashi,/name/nm0462030/,"Rentarô Mikuni, 
Michiyo Aratama, 
Misako Watanabe, 
Kenjirô Ishiyama","/name/nm0586733/,/name/nm0033171/,/name/nm0913843/,/name/nm0411146/",18420.0,
tt8108202,Stree,2018,Not Rated,128,"Comedy, Horror",7.5,"In the small town of Chanderi, the menfolk live in fear of an evil spirit named ""Stree"" who abducts men in the night. Based on the urban legend of ""Nale Ba"" that went viral in Karnataka in the 1990s.",Amar Kaushik,/name/nm3603873/,"Ashish Chhipa, 
Rajkummar Rao, 
Shraddha Kapoor, 
Pankaj Tripathi","/name/nm14022766/,/name/nm3822770/,/name/nm3601766/,/name/nm2690647/",35146.0,
tt3461252,The Blue Elephant,2014,Not Rated,170,"Drama, Horror, Mystery",8.0,"The story of Dr. Yehia, a psychotherapist at Al Abbasia hospital. He works in the department treating the criminally insane, only to find his best friend to be one of the patients. Trying ...                See full summary »",Marwan Hamed,/name/nm1441566/,"Karim Abdel Aziz, 
Khaled El-Sawi, 
Nilli Karim, 
Mohamed Mamdouh","/name/nm1243922/,/name/nm0252753/,/name/nm0439292/,/name/nm4937378/",28913.0,
tt0061065,The Face of Another,1966,Not Rated,124,"Drama, Horror, Sci-Fi",7.9,"A businessman with a disfigured face obtains a lifelike mask from his doctor, but the mask starts altering his personality.",Hiroshi Teshigahara,/name/nm0856267/,"Tatsuya Nakadai, 
Mikijirô Hira, 
Kyôko Kishida, 
Miki Irie","/name/nm0619938/,/name/nm0386179/,/name/nm0457219/,/name/nm0409959/",9399.0,
tt13381376,Welcome Home,2020,,126,"Crime, Drama, Horror",7.4,"A census report leads two female government teachers to an isolated house, in which resides a family with twisted secrets they never imagined to recover.",Pushkar Mahabal,/name/nm7423090/,"Kashmira Irani, 
Swarda Thigale, 
Shashi Bhushan, 
Boloram Das","/name/nm3881720/,/name/nm8373269/,/name/nm10179382/,/name/nm7992976/",3379.0,
tt0014142,The Hunchback of Notre Dame,1923,Passed,133,"Drama, Horror, Romance",7.2,"In 15th-century Paris, the brother of the archdeacon plots with the gypsy king to foment a peasant revolt. Meanwhile, a freakish hunchback falls in love with the gypsy queen.",Wallace Worsley,/name/nm0941637/,"Lon Chaney, 
Patsy Ruth Miller, 
Norman Kerry, 
Kate Lester","/name/nm0151606/,/name/nm0589105/,/name/nm0449908/,/name/nm0504476/",5669.0,2223160.0
tt12415546,Attack on Titan: Chronicle,2020,,122,"Animation, Action, Adventure",8.5,A recap of the popular anime series Shingeki no Kyojin from seasons 1-3.,"Masashi Koizuka, 
Tetsurô Araki",/name/nm2967345/,"Yûki Kaji, 
Yui Ishikawa, 
Marina Inoue, 
Natsuki Aikawa","/name/nm2013928/,/name/nm2569233/,/name/nm3426369/,/name/nm2095800/,/name/nm5713187/",10631.0,
tt18548186,Pig Killer,2022,,122,Horror,7.3,"Inspired by the terrifying story of Robert 'Willy' Pickton, the pig farmer cum prolific lady killer whose horrific crimes shocked the world, PIG KILLER graphically depicts the rape, torture...                See full summary »",Chad Ferrin,/name/nm0274842/,"Jake Busey, 
Lew Temple, 
Bai Ling, 
Kate Patel","/name/nm0000998/,/name/nm0854702/,/name/nm0000499/,/name/nm10031484/",19.0,
tt0070628,The Sandglass,1973,,124,"Drama, Fantasy, Horror",7.5,"Józef visits his dying father at a remote mental institution, where time itself doesn't seem to exist, and the line between dreams and memories becomes indistinguishable.",Wojciech Has,/name/nm0367860/,"Jan Nowicki, 
Tadeusz Kondrat, 
Irena Orska, 
Halina Kowalska","/name/nm0637434/,/name/nm0464946/,/name/nm0650758/,/name/nm0468602/",4434.0,
tt0995031,Bhool Bhulaiyaa,2007,Not Rated,159,"Comedy, Horror, Mystery",7.4,"An NRI and his wife decide to stay in his ancestral home, paying no heed to the warnings about ghosts. Soon, inexplicable occurrences cause him to call a psychiatrist to help solve the mystery.",Priyadarshan,/name/nm0698184/,"Akshay Kumar, 
Vidya Balan, 
Shiney Ahuja, 
Ameesha Patel","/name/nm0474774/,/name/nm1799038/,/name/nm1832004/,/name/nm0665349/",29524.0,1069952.0
tt10515086,The Blue Elephant 2,2019,,130,"Crime, Drama, Horror",8.0,"A meeting with a new inmate in the psychiatric hospital flips Dr. Yehia's life upside down, he prophesies that the death of his entire family is only three days away.",Marwan Hamed,/name/nm1441566/,"Karim Abdel Aziz, 
Nilli Karim, 
Hind Sabri, 
Eyad Nassar","/name/nm1243922/,/name/nm0439292/,/name/nm0754906/,/name/nm3649155/",10259.0,
tt0165473,Demons,1971,,134,"Drama, Horror",8.0,"After being robbed by a geisha, a ronin warrior carves a bloody path to seek revenge.",Toshio Matsumoto,/name/nm0559564/,"Katsuo Nakamura, 
Juro Kara, 
Yasuko Sanjo, 
Masao Imafuku","/name/nm0620154/,/name/nm0438663/,/name/nm1302184/,/name/nm0408005/",2441.0,
tt0228687,Otesánek,2000,TV-14,132,"Animation, Comedy, Drama",7.3,"A childless couple passes off an anthropomorphous tree stump as their baby, but things get out of hand when the thing comes to life and demands to be fed.",Jan Svankmajer,/name/nm0840905/,"Veronika Zilková, 
Jan Hartl, 
Jaroslava Kretschmerová, 
Pavel Nový","/name/nm0956479/,/name/nm0366779/,/name/nm0470999/,/name/nm0637288/",6570.0,116710.0
tt0468820,Noriko's Dinner Table,2005,Not Rated,159,"Drama, Horror",7.1,"A teenager called Noriko Shimabara runs away from her family in Tokoyama, to meet Kumiko, the leader of an Internet BBS, Haikyo.com. She becomes involved with Kumiko's ""family circle"", ...                See full summary »",Sion Sono,/name/nm0814469/,"Kazue Fukiishi, 
Tsugumi, 
Yuriko Yoshitaka, 
Shirô Namiki","/name/nm0297954/,/name/nm0875261/,/name/nm1973760/,/name/nm0620664/",4725.0,
tt23024514,Ballabhpurer Roopkotha,2022,,136,"Comedy, Horror",8.2,King Bhupati Ray of Ballabhpur is almost bankrupt. He plans to sell off his dilapidated ancestral mansion to repay his debts. But the ghost of an ancestor decides to play spoilsport.,Anirban Bhattacharya,/name/nm5016551/,"Satyam Bhattacharya, 
Surangana Banerjee, 
Debraj Bhattacharya, 
Shyamal Chakraborty","/name/nm6369358/,/name/nm4482534/,/name/nm10787024/,/name/nm4504793/",924.0,
tt1385824,13B: Fear Has a New Address,2009,Not Rated,146,"Drama, Horror, Mystery",7.3,"A man experiences a supernatural occurrence at his newly purchased apartment; a soap opera being telecast exclusively on his TV, which shows the future of his family.",Vikram K. Kumar,/name/nm1653460/,"Madhavan, 
Nitu Chandra, 
Poonam Dhillon, 
Saranya Ponvannan","/name/nm0534856/,/name/nm1911617/,/name/nm0223563/,/name/nm0764853/",7659.0,31831.0
tt23726308,Masooda,2022,,160,"Horror, Thriller",7.4,"The simple lives of Neelam, a single mother, and Nazia, her daughter, take a horrific turn when an evil force enters into their lives. The story revolves around how Gopi, their helpful neighbor, and Neelam face the odds and save Nazia.",Sai Kiran,/name/nm11507557/,"Thiruveer, 
Bandhavi Sridhar, 
Sangeetha Krish, 
Subhalekha Sudhakar","/name/nm5974195/,/name/nm14249344/,/name/nm14249342/,/name/nm0004471/",1084.0,
tt0173024,Visitor of a Museum,1989,,136,"Drama, Horror, Sci-Fi",7.3,"In a post-apocalyptic world, in which a large part of the population consists of demented and deformed mutants being kept in reservations, a man embarks upon visiting the ruins of a museum ...                See full summary »",Konstantin Lopushanskiy,/name/nm0520283/,"Viktor Mikhaylov, 
Vera Mayorova, 
Vadim Lobanov, 
Irina Rakshina","/name/nm0586450/,/name/nm0538255/,/name/nm0516410/,/name/nm0657136/",1200.0,
tt2351177,Bhooter Bhabishyat,2012,,123,"Comedy, Fantasy, Horror",8.1,"A rib-tickling comedy about a group of spirits who, in their various idiosyncrasies, try and save their only haunt, their resting place, when some unscrupulous builders try and break it down to build a modern monstrosity.",Anik Datta,/name/nm4994462/,"Swastika Mukherjee, 
Parambrata Chattopadhyay, 
Sabyasachi Chakrabarty, 
Samadarshi Dutta","/name/nm3054665/,/name/nm1913625/,/name/nm0149837/,/name/nm5010683/",4008.0,
tt5037912,Maya,2015,Not Rated,141,"Horror, Thriller",7.5,"A woman takes on the challenge of watching a horror film, alone in a theatre.","Md. Hafizur Rahman, 
Ashwin Saravanan",/name/nm14019476/,"Nayanthara, 
Aari, 
Aari Arujunan, 
Amzath Khan","/name/nm7594197/,/name/nm1521381/,/name/nm5615313/,/name/nm12100203/,/name/nm4831604/",1710.0,
tt1361809,Arundhati,2009,,131,"Horror, Mystery, Thriller",7.3,"A brave queen battles an evil mystic. Three generations later, he comes back to haunt the queen's descendants.",Kodi Ramakrishna,/name/nm0707952/,"Anushka Shetty, 
Sonu Sood, 
Divya Nagesh, 
Aachi Manorama","/name/nm2011932/,/name/nm1399243/,/name/nm4318252/,/name/nm7390393/",3177.0,
tt0214915,Manichithrathazhu,1993,Not Rated,169,"Comedy, Horror, Mystery",8.8,"When a forbidden room in an old bungalow is unbolted, the spirit of a vengeful dancer is unleashed.",Fazil,/name/nm0269778/,"Shobana, 
Mohanlal, 
Suresh Gopi, 
Vinaya Prasad","/name/nm0811794/,/name/nm0482320/,/name/nm0329730/,/name/nm1110573/",11217.0,
tt7797658,Awe!,2018,,150,"Drama, Fantasy, Horror",7.6,Unusual (multiple) people tend to meet at a Restaurant and their life-changing moments take place in order to know about a single person.,Prasanth Varma,/name/nm9514022/,"Kajal Aggarwal, 
Nithya Menen, 
Srinivas Avasarala, 
Regina Cassandra","/name/nm2570245/,/name/nm3383930/,/name/nm4015380/,/name/nm5294556/",5376.0,
tt4945764,Impuratus,2022,,134,"Horror, Mystery",7.9,A police detective Clayton Douglas (Tom Sizemore) is summoned to a remote hospital to witness a mysterious Civil War veteran's outrageous death-bed confession that forces him to accept the supernatural.,Mike Yurinko,/name/nm0951055/,"Tom Sizemore, 
Lew Temple, 
Robert Miano, 
Airen DeLaMater","/name/nm0001744/,/name/nm0854702/,/name/nm0583951/,/name/nm4704568/",22.0,
tt0079886,Legend of the Mountain,1979,Not Rated,192,"Fantasy, Horror, Mystery",7.5,"A scholar, tasked to copy a sutra, meets with a mysterious old lady and her daughter in the mountains.",King Hu,/name/nm0002254/,"Chun Shih, 
Feng Hsu, 
Sylvia Chang, 
Hui-Lou Chen","/name/nm0161157/,/name/nm0271799/,/name/nm0151827/,/name/nm0150921/",998.0,7640.0
tt0074691,The Inugami Family,1976,,146,"Drama, Horror, Mystery",7.2,"When a tycoon passes away, he unexpectedly leaves the family fortune to outsider Tamayo on the condition that she marries one of the grandsons, pitting blood against blood.",Kon Ichikawa,/name/nm0406728/,"Kôji Ishizaka, 
Yôko Shimada, 
Teruhiko Aoi, 
Mieko Takamine","/name/nm0411150/,/name/nm0793577/,/name/nm0996374/,/name/nm0847302/",1009.0,
tt9110340,Andhaghaaram,2020,,171,"Horror, Mystery, Thriller",7.5,"As a blind librarian, dispirited cricketer and desolate psychiatrist each seek retribution and release, their lives overlap under eerie influences.",V. Vignarajan,/name/nm10184801/,"Vinoth Kishan, 
Arjun Das, 
Pooja Ramachandran, 
Kumar Natarajan","/name/nm5967305/,/name/nm10183124/,/name/nm5411911/,/name/nm5404984/",3844.0,
tt0266875,Raat,1992,,127,Horror,7.1,"Mini shifts to her new house along with her parents Mr. and Mrs. Shrma, as well as, nephew Bunty. Bunty finds a cat in the backyard of the house and gets attracted to it but the cat soon ...                See full summary »",Ram Gopal Varma,/name/nm0890060/,"Revathi, 
Rohini Hattangadi, 
Om Puri, 
Akash Khurana","/name/nm0720763/,/name/nm0368990/,/name/nm0700875/,/name/nm0452021/",1195.0,
tt1992236,The Cremaster Cycle,2003,Not Rated,398,"Drama, Fantasy, Horror",7.1,"The Cremaster Cycle is a series of five feature-length films, together with related sculptures, photographs, drawings, and artist's books, created by American visual artist and filmmaker Matthew Barney.",Matthew Barney,/name/nm0056030/,Matthew Barney,/name/nm0056030/,266.0,
tt2585562,Pizza,2012,Not Rated,127,"Horror, Thriller",8.0,A pizza delivery boy lands in a mysterious circumstance and it works a dramatic change in his life.,Karthik Subbaraj,/name/nm5366274/,"Vijay Sethupathi, 
Ramya Nambeeshan, 
Aadukalam Naren, 
Karunakaran","/name/nm4043111/,/name/nm2463487/,/name/nm4861046/,/name/nm5369429/",8145.0,
tt4641882,Todd McFarlane's Spawn 3: The Ultimate Battle,1999,Not Rated,140,"Animation, Action, Drama",8.2,"As Spawn struggles to control his own destiny, he is caught between the forces of Heaven and Hell. Heaven has sent merciless angels to destroy him, while Hell has its own forces beckoning him to serve his rightful master.","Keith David, 
Richard Dysart, 
Dominique Jennings, 
James Keane",/name/nm0202966/,,"/name/nm0246004/,/name/nm0005051/,/name/nm0443856/",857.0,
tt4641828,Todd McFarlane's Spawn 2,1998,PG-13,146,"Animation, Action, Adventure",8.3,"Spawn - having become plagued by nightmares - discovers that his former Special Forces partner, Chapel, was the one who murdered him. Their paths inevitably cross when Chapel attempts to steal military weapons for Jason Wynn.","Keith David, 
Richard Dysart, 
Dominique Jennings, 
James Keane",/name/nm0202966/,,"/name/nm0246004/,/name/nm0005051/,/name/nm0443856/",1005.0,
tt0010307,J'accuse!,1919,Not Rated,166,"Drama, Horror, War",7.7,"The story of two men, one married, the other the lover of the other's wife, who meet in the trenches of the First World War, and how their tale becomes a microcosm for the horrors of war.",Abel Gance,/name/nm0304098/,"Romuald Joubé, 
Maxime Desjardins, 
Séverin-Mars, 
Angèle Guys","/name/nm0431069/,/name/nm0221298/,/name/nm0786313/,/name/nm0349940/",1868.0,
tt0109900,Giorgino,1994,,177,"Adventure, Drama, Horror",7.4,"October 1918: After returning to the civil life, the young Doctor Giorgio Volli searches for a group of children, which he had been the care-taker of before the first world war began. ...                See full summary »",Laurent Boutonnat,/name/nm0100365/,"Jeff Dahlgren, 
Mylène Farmer, 
Joss Ackland, 
Louise Fletcher","/name/nm0197067/,/name/nm0267785/,/name/nm0000722/,/name/nm0001221/",1011.0,
tt4440370,The Evil Within,2014,,122,"Animation, Horror",7.9,A team of detectives investigate a hospital only to find something extremely sinister. When things continue to spiral out of control you can only hope to make it out alive.,Nabil Ayari,/name/nm4353595/,Milica Pajic,/name/nm7407871/,154.0,
tt0451638,Ang babaeng nawawala sa sarili,1989,,127,"Horror, Romance",8.1,"WITH HER DEVIANT SEXUAL BEHAVIOR, OLIVIA, A NYMPHOMANIAC, COMPROMISES THE REPUTATION OF ALBINA WHO RESEMBLES HER.",Eddie Rodriguez,/name/nm0807979/,"Dina Bonnevie, 
Tonton Gutierrez, 
Eddie Gutierrez, 
Cherie Gil","/name/nm0095007/,/name/nm0349412/,/name/nm0349347/,/name/nm0317737/",68.0,
tt0487011,Anandabhadram,2005,,130,"Drama, Fantasy, Horror",7.2,"Following his mother's death, the protagonist returns from the US to his ancestral home to fulfill his mother's last wish. Upon arrival he understands that the world of black magic and sorcery he heard as stories were not far from real.",Santosh Sivan,/name/nm0007144/,"Prithviraj Sukumaran, 
Kavya Madhavan, 
Manoj K. Jayan, 
Kalabhavan Mani","/name/nm1335387/,/name/nm0534858/,/name/nm0419677/,/name/nm0542343/",1027.0,
